니하오 마라탕 서대문역점,[인기]셀프마라샹궈(S(1인분)),"17,000원",서울 종로구 경교장1길 5 1층,,,02-6080-3355,[],[],[],,,서대문역3번 출구에서256m,,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",마라샹궈 맛집 서대문역 맛집 > 한국인이 직접 운영합니다. > 재료 하나하나 먹어보고 제일 맛 있는걸로 선택합니다! > 사훈: 청결!! 친절...,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_7%2F1649825078296UWcbz_JPEG%2FBk28e_tlm3RTNV7Pde__MciSttcPtD-vtEEBAMQO9GHRTctjs-is2w8Xkps85OWkAjMLlsIqJR9Ur9qs.jpg
니하오 마라탕 서대문역점,[인기]셀프마라샹궈(M(1.5인분)),"30,000원",서울 종로구 경교장1길 5 1층,,,02-6080-3355,[],[],[],,,서대문역3번 출구에서256m,,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",마라샹궈 맛집 서대문역 맛집 > 한국인이 직접 운영합니다. > 재료 하나하나 먹어보고 제일 맛 있는걸로 선택합니다! > 사훈: 청결!! 친절...,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_7%2F1649825078296UWcbz_JPEG%2FBk28e_tlm3RTNV7Pde__MciSttcPtD-vtEEBAMQO9GHRTctjs-is2w8Xkps85OWkAjMLlsIqJR9Ur9qs.jpg
니하오 마라탕 서대문역점,[인기]셀프마라샹궈(L(2인분)),"34,000원",서울 종로구 경교장1길 5 1층,,,02-6080-3355,[],[],[],,,서대문역3번 출구에서256m,,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",마라샹궈 맛집 서대문역 맛집 > 한국인이 직접 운영합니다. > 재료 하나하나 먹어보고 제일 맛 있는걸로 선택합니다! > 사훈: 청결!! 친절...,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_7%2F1649825078296UWcbz_JPEG%2FBk28e_tlm3RTNV7Pde__MciSttcPtD-vtEEBAMQO9GHRTctjs-is2w8Xkps85OWkAjMLlsIqJR9Ur9qs.jpg
니하오 마라탕 서대문역점,[인기]셀프마라샹궈(왕특대(3인분)),"50,000원",서울 종로구 경교장1길 5 1층,,,02-6080-3355,[],[],[],,,서대문역3번 출구에서256m,,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",마라샹궈 맛집 서대문역 맛집 > 한국인이 직접 운영합니다. > 재료 하나하나 먹어보고 제일 맛 있는걸로 선택합니다! > 사훈: 청결!! 친절...,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_7%2F1649825078296UWcbz_JPEG%2FBk28e_tlm3RTNV7Pde__MciSttcPtD-vtEEBAMQO9GHRTctjs-is2w8Xkps85OWkAjMLlsIqJR9Ur9qs.jpg
니하오 마라탕 서대문역점,[인기]셀프마라샹궈(왕왕특대(4인분)),"60,000원",서울 종로구 경교장1길 5 1층,,,02-6080-3355,[],[],[],,,서대문역3번 출구에서256m,,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",마라샹궈 맛집 서대문역 맛집 > 한국인이 직접 운영합니다. > 재료 하나하나 먹어보고 제일 맛 있는걸로 선택합니다! > 사훈: 청결!! 친절...,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220413_7%2F1649825078296UWcbz_JPEG%2FBk28e_tlm3RTNV7Pde__MciSttcPtD-vtEEBAMQO9GHRTctjs-is2w8Xkps85OWkAjMLlsIqJR9Ur9qs.jpg
니하오 마라탕 서대문역점,볶음밥,"7,000원",서울 종로구 경교장1길 5 1층,,,02-6080-3355,[],[],[],,,서대문역3번 출구에서256m,,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",마라샹궈 맛집 서대문역 맛집 > 한국인이 직접 운영합니다. > 재료 하나하나 먹어보고 제일 맛 있는걸로 선택합니다! > 사훈: 청결!! 친절...,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220420_274%2F16504216915046NT36_JPEG%2FxGXfWYJ1nogcZfzU8YZxB4t8sIVD6gRnGZzG6sEsBME%253D.jpg
니하오 마라탕 서대문역점,멘보샤(+칠리소스)(6개),"8,900원",서울 종로구 경교장1길 5 1층,,,02-6080-3355,[],[],[],,,서대문역3번 출구에서256m,,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",마라샹궈 맛집 서대문역 맛집 > 한국인이 직접 운영합니다. > 재료 하나하나 먹어보고 제일 맛 있는걸로 선택합니다! > 사훈: 청결!! 친절...,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220408_101%2F1649346592970eFfbO_JPEG%2FOFQPtJ81hXAnUAr0_gmXAnf8a_w3ELE-LQccqQ3BzWeppwnqfFjfPer7F_0wYJ97Q0-lTLEvei4ZAxxR.jpg
니하오 마라탕 서대문역점,꽃빵튀김(6개),"6,000원",서울 종로구 경교장1길 5 1층,,,02-6080-3355,[],[],[],,,서대문역3번 출구에서256m,,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",마라샹궈 맛집 서대문역 맛집 > 한국인이 직접 운영합니다. > 재료 하나하나 먹어보고 제일 맛 있는걸로 선택합니다! > 사훈: 청결!! 친절...,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220420_67%2F1650422704475spMJx_JPEG%2FySQUH1KBR9SbMgj08nHOnJVHyix2nUi7C6TrwNiKnWk%253D.jpg
니하오 마라탕 서대문역점,미니전병,"2,000원",서울 종로구 경교장1길 5 1층,,,02-6080-3355,[],[],[],,,서대문역3번 출구에서256m,,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",마라샹궈 맛집 서대문역 맛집 > 한국인이 직접 운영합니다. > 재료 하나하나 먹어보고 제일 맛 있는걸로 선택합니다! > 사훈: 청결!! 친절...,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220420_275%2F1650422781320CaMib_JPEG%2FaGLyMpMWiBahM8grf2r03My-_d3PwjmCxQymnntfGaw%253D.jpg
니하오 마라탕 서대문역점,공기밥,"1,000원",서울 종로구 경교장1길 5 1층,,,02-6080-3355,[],[],[],,,서대문역3번 출구에서256m,,"단체 이용 가능, 포장, 배달, 예약, 무선 인터넷",마라샹궈 맛집 서대문역 맛집 > 한국인이 직접 운영합니다. > 재료 하나하나 먹어보고 제일 맛 있는걸로 선택합니다! > 사훈: 청결!! 친절...,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20230817_175%2F1692252482754rVGob_JPEG%2Fr_446.jpg
