행운돈까스지기,행운정식,"12,500원",서울 동대문구 장한로 173 행운돈까스,,,0507-1474-4101,['캐쥬얼한'],"['경양식', ' 기사식당', ' 돈가스', ' 함박', ' 오므라이스']","['점심특선', ' 휴식']",54%,46,,,,35년 한자리에서 전통을 이어가고 있는 경양식 돈까스전문점 행운돈까스입니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_281%2F1648809841466b53KN_JPEG%2F4EMhyY1f1Lyaa9C-CJQX0uaAOm2Bg7CgwG8Ul9uJUQ0%253D.jpg
행운돈까스지기,돈까스,"10,500원",서울 동대문구 장한로 173 행운돈까스,,,0507-1474-4101,['캐쥬얼한'],"['경양식', ' 기사식당', ' 돈가스', ' 함박', ' 오므라이스']","['점심특선', ' 휴식']",54%,46,,,,35년 한자리에서 전통을 이어가고 있는 경양식 돈까스전문점 행운돈까스입니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_169%2F1648809841421uELqj_JPEG%2F6A2U5EwRZ_F81Jzfvlr4UEv8roxiBDHWGcf3E1cvbnM%253D.jpg
행운돈까스지기,생선까스,"11,500원",서울 동대문구 장한로 173 행운돈까스,,,0507-1474-4101,['캐쥬얼한'],"['경양식', ' 기사식당', ' 돈가스', ' 함박', ' 오므라이스']","['점심특선', ' 휴식']",54%,46,,,,35년 한자리에서 전통을 이어가고 있는 경양식 돈까스전문점 행운돈까스입니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_264%2F16488098418199avGH_JPEG%2FIfOEp1ffJrG_R7k5O-J2dwRzH4b-y1NHZH75LtBZTls%253D.jpg
행운돈까스지기,함박스테이크 (컷팅X),"11,000원",서울 동대문구 장한로 173 행운돈까스,,,0507-1474-4101,['캐쥬얼한'],"['경양식', ' 기사식당', ' 돈가스', ' 함박', ' 오므라이스']","['점심특선', ' 휴식']",54%,46,,,,35년 한자리에서 전통을 이어가고 있는 경양식 돈까스전문점 행운돈까스입니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_149%2F1648809841452dmJsm_JPEG%2FHS5K6XFPsxxw_OQP-q6KJiasYSoIR_4T4wUN98gbvzk%253D.jpg
행운돈까스지기,치즈돈까스(반절컷팅),"11,500원",서울 동대문구 장한로 173 행운돈까스,,,0507-1474-4101,['캐쥬얼한'],"['경양식', ' 기사식당', ' 돈가스', ' 함박', ' 오므라이스']","['점심특선', ' 휴식']",54%,46,,,,35년 한자리에서 전통을 이어가고 있는 경양식 돈까스전문점 행운돈까스입니다.,
행운돈까스지기,김치볶음밥 + 1/2돈까스,"12,500원",서울 동대문구 장한로 173 행운돈까스,,,0507-1474-4101,['캐쥬얼한'],"['경양식', ' 기사식당', ' 돈가스', ' 함박', ' 오므라이스']","['점심특선', ' 휴식']",54%,46,,,,35년 한자리에서 전통을 이어가고 있는 경양식 돈까스전문점 행운돈까스입니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_57%2F1648809841481rRBXg_JPEG%2FIGRjH4zbKDX58wqqNUX48mFF0E4r0i_-1dx2e1B0DP_ToOt9Pxf8dig6ojZjhJkc.jpg
행운돈까스지기,불제육덮밥 + 1/2돈까스,"12,500원",서울 동대문구 장한로 173 행운돈까스,,,0507-1474-4101,['캐쥬얼한'],"['경양식', ' 기사식당', ' 돈가스', ' 함박', ' 오므라이스']","['점심특선', ' 휴식']",54%,46,,,,35년 한자리에서 전통을 이어가고 있는 경양식 돈까스전문점 행운돈까스입니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_2%2F1648809841677pWsEQ_JPEG%2FkSuvozelFZHFB33WE44ki7Oqd1X_EQUWaBdO-HGrhEU%253D.jpg
행운돈까스지기,불오징어덮밥 + 1/2돈까스,"13,000원",서울 동대문구 장한로 173 행운돈까스,,,0507-1474-4101,['캐쥬얼한'],"['경양식', ' 기사식당', ' 돈가스', ' 함박', ' 오므라이스']","['점심특선', ' 휴식']",54%,46,,,,35년 한자리에서 전통을 이어가고 있는 경양식 돈까스전문점 행운돈까스입니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_106%2F1648809841805BL281_JPEG%2Ff81RDtCnOAEz46TwSl5V4vwS2ZMthxPg3e2FzZyb1JA%253D.jpg
행운돈까스지기,유부우동 +1/2돈까스,"12,000원",서울 동대문구 장한로 173 행운돈까스,,,0507-1474-4101,['캐쥬얼한'],"['경양식', ' 기사식당', ' 돈가스', ' 함박', ' 오므라이스']","['점심특선', ' 휴식']",54%,46,,,,35년 한자리에서 전통을 이어가고 있는 경양식 돈까스전문점 행운돈까스입니다.,
행운돈까스지기,김치우동 + 1/2돈까스,"12,500원",서울 동대문구 장한로 173 행운돈까스,,,0507-1474-4101,['캐쥬얼한'],"['경양식', ' 기사식당', ' 돈가스', ' 함박', ' 오므라이스']","['점심특선', ' 휴식']",54%,46,,,,35년 한자리에서 전통을 이어가고 있는 경양식 돈까스전문점 행운돈까스입니다.,https://search.pstatic.net/common/?autoRotate=true&quality=95&type=f320_320&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220401_239%2F16488098416469sRqk_JPEG%2FIGRjH4zbKDX58wqqNUX48ndC5216Odx523UK7DwghXwIKoRL4kRNMDVFhJTlrI7z.jpg
